date,Citi_OT,BAC_OT,Barclay_OT,OT
2015-08-28,53.279999,16.360001,261.450012,53.540001
2015-09-01,50.939999,15.58,253.149994,50.990002
2015-09-02,51.75,15.85,253.800003,51.990002
2015-09-03,51.790001,15.94,257.299988,52.43
2015-09-04,50.59,15.65,250.899994,51.290001
2015-09-08,51.650002,16.16,258.5,52.93
2015-09-09,50.880001,15.9,262.5,52.189999
2015-09-10,51.07,16.040001,258.600006,52.560001
2015-09-11,51.099998,16.040001,258.450012,52.619999
2015-09-14,50.98,15.96,254.5,52.77
2015-09-15,52.0,16.309999,259.649994,53.470001
2015-09-16,52.59,16.33,262.5,53.720001
2015-09-17,51.650002,15.86,260.450012,52.209999
2015-09-18,50.290001,15.56,253.25,51.040001
2015-09-21,50.709999,15.7,254.899994,51.549999
2015-09-22,50.380001,15.57,246.649994,50.689999
2015-09-23,50.119999,15.72,248.199997,50.779999
2015-09-24,49.130001,15.55,246.449997,50.549999
2015-09-25,50.549999,15.89,254.949997,51.48
2015-09-28,49.029999,15.47,245.199997,50.369999
2015-09-29,49.0,15.35,239.0,50.889999
2015-09-30,49.610001,15.58,244.149994,51.349998
2015-10-01,49.889999,15.55,247.149994,51.439999
2015-10-02,49.880001,15.38,248.550003,51.259998
2015-10-05,51.16,15.69,256.200012,52.41
2015-10-06,51.060001,15.69,255.350006,52.029999
2015-10-07,51.32,15.75,255.75,52.189999
2015-10-08,51.650002,15.75,254.75,52.540001
2015-10-09,51.380001,15.58,257.0,52.139999
2015-10-12,51.279999,15.52,256.549988,52.18
2015-10-13,51.209999,15.52,251.399994,51.860001
2015-10-14,50.720001,15.64,246.050003,51.5
2015-10-15,52.970001,16.190001,248.0,52.689999
2015-10-16,52.689999,16.120001,250.800003,52.880001
2015-10-19,52.860001,16.139999,254.649994,52.560001
2015-10-20,52.84,16.200001,252.600006,53.080002
2015-10-21,51.810001,15.9,248.050003,53.119999
2015-10-22,52.509998,16.16,250.649994,54.060001
2015-10-23,53.639999,16.52,251.25,54.75
2015-10-26,53.110001,16.51,250.949997,54.290001
2015-10-27,52.610001,16.4,250.850006,54.119999
2015-10-28,54.73,17.280001,253.149994,55.450001
2015-10-29,53.66,17.09,237.25,55.09
2015-10-30,53.169998,16.780001,232.0,54.139999
2015-11-02,53.830002,17.059999,236.050003,54.849998
2015-11-03,54.16,17.18,233.5,54.93
2015-11-04,53.830002,17.01,232.350006,54.580002
2015-11-05,54.150002,17.309999,228.149994,54.860001
2015-11-06,55.869999,17.950001,232.399994,55.849998
2015-11-09,55.709999,17.68,234.050003,55.470001
2015-11-10,55.799999,17.85,230.600006,55.91
2015-11-11,54.900002,17.75,232.100006,55.799999
2015-11-12,53.459999,17.370001,225.699997,55.169998
2015-11-13,53.169998,17.200001,225.100006,54.57
2015-11-16,53.689999,17.43,224.399994,55.27
2015-11-17,53.490002,17.42,227.449997,54.959999
2015-11-18,54.98,17.84,227.899994,55.669998
2015-11-19,55.060001,17.690001,229.949997,55.970001
2015-11-20,54.75,17.65,221.899994,55.82
2015-11-23,54.279999,17.469999,220.550003,55.599998
2015-11-24,54.18,17.469999,220.050003,55.279999
2015-11-25,54.080002,17.440001,221.5,55.220001
2015-11-27,54.209999,17.48,224.300003,55.389999
2015-11-30,54.09,17.43,223.199997,55.099998
2015-12-01,54.880001,17.809999,233.5,55.709999
2015-12-02,54.139999,17.620001,234.75,55.080002
2015-12-03,53.509998,17.299999,230.300003,54.200001
2015-12-04,55.09,17.799999,229.600006,55.669998
2015-12-07,54.400002,17.540001,228.0,55.419998
2015-12-08,53.389999,17.190001,222.100006,54.400002
2015-12-09,52.810001,17.1,221.949997,54.119999
2015-12-10,52.650002,17.200001,218.0,54.34
2015-12-11,51.110001,16.73,211.199997,53.310001
2015-12-14,51.099998,16.799999,209.100006,53.200001
2015-12-15,52.52,17.42,214.800003,54.91
2015-12-16,53.900002,17.75,215.75,55.849998
2015-12-17,52.84,17.299999,218.75,55.470001
2015-12-18,51.209999,16.76,217.600006,53.790001
2015-12-21,51.790001,16.969999,216.399994,54.02
2015-12-22,52.009998,17.08,219.0,54.34
2015-12-23,52.630001,17.34,222.300003,55.040001
2015-12-24,52.709999,17.27,221.699997,54.82
2015-12-29,52.98,17.280001,222.600006,55.290001
2015-12-30,52.299999,17.049999,220.699997,54.889999
2015-12-31,51.75,16.83,218.899994,54.360001
2016-01-04,51.130001,16.43,214.25,52.91
2016-01-05,50.860001,16.43,215.25,52.889999
2016-01-06,50.119999,16.08,211.75,51.880001
2016-01-07,47.560001,15.5,205.550003,50.400002
2016-01-08,46.130001,15.2,200.149994,49.560001
2016-01-11,46.849998,15.31,199.699997,50.09
2016-01-12,46.880001,15.31,202.350006,51.360001
2016-01-13,45.189999,14.9,201.699997,49.73
2016-01-14,45.380001,14.99,197.699997,50.639999
2016-01-15,42.470001,14.46,191.800003,48.82
2016-01-19,41.939999,14.24,189.899994,48.209999
2016-01-20,40.490002,13.69,182.050003,47.869999
2016-01-21,40.150002,13.36,186.149994,48.009998
2016-01-22,41.060001,13.56,190.75,49.02
2016-01-25,39.549999,12.96,181.850006,47.66
2016-01-26,40.5,13.31,183.0,48.259998
2016-01-27,40.560001,13.36,181.800003,48.57
2016-01-28,40.389999,13.53,178.399994,48.919998
2016-01-29,42.580002,14.14,186.0,50.23
2016-02-01,42.48,13.96,182.800003,49.939999
2016-02-02,40.419998,13.23,173.75,48.830002
2016-02-03,40.360001,13.03,165.600006,47.599998
2016-02-04,40.790001,13.25,173.649994,48.25
2016-02-05,39.860001,12.95,173.149994,47.860001
2016-02-08,37.810001,12.27,163.899994,46.5
2016-02-09,37.509998,12.2,156.25,46.450001
2016-02-10,37.41,11.98,159.0,46.169998
2016-02-11,34.98,11.16,147.850006,45.16
2016-02-12,37.540001,11.95,157.199997,47.310001
2016-02-16,38.889999,12.25,161.449997,48.240002
2016-02-17,39.779999,12.56,168.149994,48.130001
2016-02-18,38.919998,12.24,161.75,47.73
2016-02-19,38.990002,12.13,161.699997,48.09
2016-02-22,39.52,12.54,165.149994,49.189999
2016-02-23,38.220001,12.16,161.550003,48.099998
2016-02-24,38.09,12.13,156.75,47.610001
2016-02-25,38.619999,12.32,164.850006,47.75
2016-02-26,39.5,12.7,169.100006,48.07
2016-02-29,38.849998,12.52,172.050003,46.919998
2016-03-01,41.27,13.19,158.100006,48.720001
2016-03-02,42.220001,13.41,162.399994,49.57
2016-03-03,42.830002,13.5,166.300003,49.77
2016-03-04,42.830002,13.54,174.300003,50.110001
2016-03-07,42.610001,13.53,173.699997,50.07
2016-03-08,41.049999,13.06,172.0,49.049999
2016-03-09,41.150002,13.14,168.199997,48.790001
2016-03-10,41.369999,13.27,159.899994,48.509998
2016-03-11,42.990002,13.79,166.0,50.07
2016-03-14,42.669998,13.64,163.25,49.880001
2016-03-15,42.59,13.57,163.550003,49.98
2016-03-16,42.23,13.31,164.0,49.540001
2016-03-17,42.849998,13.4,160.600006,49.73
2016-03-18,43.540001,13.79,162.199997,50.540001
2016-03-21,43.599998,13.84,160.5,50.669998
2016-03-22,43.380001,13.76,157.199997,50.369999
2016-03-23,42.369999,13.62,156.449997,49.759998
2016-03-24,41.939999,13.68,152.600006,48.900002
2016-03-29,41.720001,13.42,151.0,48.049999
2016-03-30,41.880001,13.48,151.649994,48.650002
2016-03-31,41.75,13.52,150.0,48.360001
2016-04-01,42.470001,13.56,150.0,48.450001
2016-04-04,42.060001,13.51,150.25,48.5
2016-04-05,41.509998,13.19,146.600006,47.509998
2016-04-06,41.860001,13.27,149.550003,48.080002
2016-04-07,40.27,12.85,147.100006,46.93
2016-04-08,40.470001,12.88,150.699997,47.07
2016-04-11,41.119999,12.97,153.5,47.029999
2016-04-12,41.900002,13.27,155.649994,47.77
2016-04-13,44.25,13.79,166.800003,49.029999
2016-04-14,44.98,14.14,169.0,48.790001
2016-04-15,44.919998,14.0,166.899994,48.25
2016-04-18,45.110001,14.17,167.699997,48.84
2016-04-19,45.630001,14.45,167.800003,49.880001
2016-04-20,46.740002,14.93,171.149994,50.450001
2016-04-21,46.599998,14.9,171.949997,50.049999
2016-04-22,46.970001,15.11,171.5,50.619999
2016-04-25,46.689999,14.96,170.350006,50.509998
2016-04-26,47.099998,15.09,173.949997,50.919998
2016-04-27,47.330002,15.02,174.800003,50.93
2016-04-28,46.73,14.79,174.399994,50.41
2016-04-29,46.279999,14.56,171.5,49.98
2016-05-03,45.57,14.36,164.75,50.0
2016-05-04,44.66,14.13,162.449997,48.939999
2016-05-05,44.23,14.05,160.949997,48.959999
2016-05-06,44.41,14.11,162.0,49.02
2016-05-09,43.889999,13.99,158.449997,48.880001
2016-05-10,44.84,14.3,163.300003,49.400002
2016-05-11,44.470001,14.2,163.600006,49.080002
2016-05-12,44.0,14.14,162.850006,49.200001
2016-05-13,43.110001,13.88,165.350006,48.240002
2016-05-16,43.150002,13.93,163.5,48.27
2016-05-17,43.700001,14.01,164.25,47.619999
2016-05-18,45.869999,14.69,170.399994,48.650002
2016-05-19,45.060001,14.53,170.649994,48.380001
2016-05-20,44.900002,14.52,175.850006,48.75
2016-05-23,45.110001,14.47,175.699997,48.700001
2016-05-24,45.860001,14.68,181.399994,49.200001
2016-05-25,46.939999,14.92,185.75,50.5
2016-05-26,46.110001,14.7,184.800003,50.549999
2016-05-27,46.580002,14.88,186.199997,50.849998
2016-05-31,46.57,14.79,182.399994,50.720001
2016-06-01,46.939999,14.86,179.949997,51.0
2016-06-02,46.970001,14.94,180.399994,51.110001
2016-06-03,45.389999,14.42,179.649994,50.189999
2016-06-06,45.740002,14.52,180.100006,50.490002
2016-06-07,45.540001,14.35,180.25,50.27
2016-06-08,45.560001,14.43,178.050003,50.0
2016-06-09,45.009998,14.19,176.050003,49.139999
2016-06-10,43.900002,13.83,169.399994,48.34
2016-06-13,43.16,13.6,165.149994,47.970001
2016-06-14,41.959999,13.26,160.050003,46.880001
2016-06-15,42.009998,13.34,160.949997,46.779999
2016-06-16,42.119999,13.31,158.5,46.849998
2016-06-17,42.48,13.4,165.75,46.599998
2016-06-20,42.799999,13.54,176.850006,46.93
2016-06-21,42.919998,13.62,180.350006,47.23
2016-06-22,42.68,13.61,182.0,46.970001
2016-06-23,44.459999,14.04,186.949997,47.91
2016-06-24,40.299999,13.0,153.899994,45.709999
2016-06-27,38.48,12.18,127.199997,45.009998
2016-06-28,40.439999,12.7,131.5,46.099998
2016-06-29,42.119999,13.19,137.949997,46.970001
2016-06-30,42.389999,13.27,138.600006,47.330002
2016-07-01,42.169998,13.1,140.0,47.029999
2016-07-05,40.779999,12.74,135.850006,46.209999
2016-07-06,41.060001,12.86,131.649994,46.650002
2016-07-07,41.290001,13.01,134.75,46.799999
2016-07-08,41.98,13.17,139.25,47.790001
2016-07-11,42.290001,13.21,145.399994,48.080002
2016-07-12,43.439999,13.54,148.550003,48.349998
2016-07-13,43.330002,13.44,145.100006,48.27
2016-07-14,44.450001,13.65,148.0,48.939999
2016-07-15,44.330002,13.66,149.800003,47.709999
2016-07-18,44.57,14.11,150.949997,48.279999
2016-07-19,44.349998,14.26,150.399994,48.369999
2016-07-20,44.470001,14.4,150.949997,48.610001
2016-07-21,44.130001,14.27,151.899994,48.299999
2016-07-22,44.299999,14.38,151.800003,48.32
2016-07-25,44.040001,14.37,151.0,48.119999
2016-07-26,44.150002,14.53,149.0,47.970001
2016-07-27,44.290001,14.63,149.75,48.0
2016-07-28,44.080002,14.68,146.5,48.130001
2016-07-29,43.810001,14.49,154.550003,47.970001
2016-08-01,43.419998,14.33,151.399994,47.810001
2016-08-02,42.990002,14.13,146.0,47.700001
2016-08-03,43.889999,14.48,148.300003,47.57
2016-08-04,43.84,14.48,148.850006,47.84
2016-08-05,45.720001,15.05,152.0,48.68
2016-08-08,45.959999,15.13,157.399994,48.91
2016-08-09,45.900002,15.19,161.199997,48.93
2016-08-10,45.450001,14.81,163.699997,48.18
2016-08-11,45.73,14.88,163.25,48.240002
2016-08-12,45.580002,14.91,163.399994,47.900002
2016-08-15,46.389999,15.02,163.550003,48.27
2016-08-16,46.619999,15.17,161.75,48.439999
2016-08-17,46.630001,15.15,160.149994,48.610001
2016-08-18,46.5,15.16,160.649994,48.529999
2016-08-19,46.529999,15.22,160.350006,48.650002
2016-08-22,46.66,15.18,160.050003,48.630001
2016-08-23,46.59,15.35,164.600006,48.41
2016-08-24,46.66,15.4,166.550003,48.630001
2016-08-25,46.720001,15.53,164.350006,48.380001
2016-08-26,47.110001,15.79,166.0,48.509998
2016-08-30,47.900002,16.190001,169.149994,50.619999
2016-08-31,47.740002,16.139999,172.25,50.799999
2016-09-01,47.360001,15.98,171.550003,50.43
2016-09-02,47.509998,16.0,174.300003,50.549999
2016-09-06,47.290001,15.78,169.699997,49.990002
2016-09-07,47.48,15.7,169.75,49.77
2016-09-08,47.790001,15.86,173.199997,49.900002
2016-09-09,47.169998,15.74,174.75,48.720001
2016-09-12,47.790001,15.9,170.050003,48.540001
2016-09-13,46.919998,15.72,170.600006,46.959999
2016-09-14,46.75,15.63,170.300003,46.52
2016-09-15,47.080002,15.67,169.5,46.150002
2016-09-16,46.41,15.49,164.699997,45.43
2016-09-19,46.59,15.59,167.0,46.009998
2016-09-20,46.540001,15.6,166.449997,46.560001
2016-09-21,46.900002,15.65,171.600006,45.830002
2016-09-22,47.110001,15.6,173.199997,45.720001
2016-09-23,47.150002,15.52,171.399994,45.740002
2016-09-26,45.889999,15.09,168.100006,44.880001
2016-09-27,46.369999,15.29,165.949997,45.09
2016-09-28,46.869999,15.38,166.100006,45.310001
2016-09-29,45.799999,15.16,167.300003,44.369999
2016-09-30,47.23,15.65,167.800003,44.279999
2016-10-03,47.029999,15.63,168.199997,43.830002
2016-10-04,47.75,15.8,169.25,43.75
2016-10-05,48.650002,16.110001,172.449997,44.990002
2016-10-06,49.07,16.219999,174.25,45.18
2016-10-07,49.279999,16.129999,173.600006,45.330002
2016-10-10,49.549999,16.299999,172.300003,45.650002
2016-10-11,48.990002,16.110001,172.399994,45.450001
2016-10-12,48.700001,16.030001,168.449997,45.32
2016-10-13,48.470001,15.83,166.5,44.75
2016-10-14,48.610001,16.0,170.149994,44.709999
2016-10-17,48.599998,16.049999,169.550003,44.5
2016-10-18,48.990002,16.26,174.0,44.950001
2016-10-19,49.48,16.469999,177.399994,45.259998
2016-10-20,49.580002,16.559999,183.100006,44.93
2016-10-21,49.57,16.67,183.199997,45.09
2016-10-24,49.580002,16.77,183.5,45.52
2016-10-25,49.59,16.719999,183.699997,45.720001
2016-10-26,50.009998,16.870001,181.800003,46.150002
2016-10-27,49.93,16.91,190.5,46.41
2016-10-28,49.560001,16.68,191.300003,46.23
2016-10-31,49.150002,16.5,190.300003,46.009998
2016-11-01,48.939999,16.610001,186.699997,45.990002
2016-11-02,48.540001,16.48,182.050003,45.240002
2016-11-03,48.189999,16.48,185.300003,45.34
2016-11-04,48.169998,16.549999,181.350006,44.599998
2016-11-07,49.82,17.01,185.199997,45.400002
2016-11-08,49.91,17.0,185.949997,45.540001
2016-11-09,51.59,17.969999,192.899994,47.990002
2016-11-10,53.610001,18.76,201.100006,51.630001
2016-11-11,52.830002,19.02,201.75,51.73
2016-11-14,54.68,20.08,212.300003,53.220001
2016-11-15,55.450001,20.16,211.899994,52.59
2016-11-16,54.630001,19.75,209.600006,51.68
2016-11-17,55.450001,20.08,212.699997,52.490002
2016-11-18,55.459999,20.0,212.25,52.82
2016-11-21,55.540001,20.33,210.600006,52.119999
2016-11-22,56.099998,20.299999,212.350006,52.220001
2016-11-23,56.689999,20.559999,213.350006,52.16
2016-11-25,56.779999,20.860001,215.5,52.619999
2016-11-28,55.470001,20.299999,211.899994,51.580002
2016-11-29,55.52,20.290001,214.25,51.860001
2016-11-30,56.389999,21.120001,215.949997,52.919998
2016-12-01,57.27,21.5,219.050003,54.34
2016-12-02,56.02,21.23,212.949997,53.580002
2016-12-05,57.279999,21.84,216.800003,54.349998
2016-12-06,57.919998,22.16,226.75,55.549999
2016-12-07,59.060001,22.57,234.850006,57.279999
2016-12-08,60.150002,22.950001,239.0,57.290001
2016-12-09,60.040001,23.09,233.100006,57.139999
2016-12-12,59.549999,22.610001,227.550003,55.779999
2016-12-13,59.790001,22.610001,230.100006,55.84
2016-12-14,59.450001,22.67,221.75,54.700001
2016-12-15,60.23,23.16,229.449997,55.189999
2016-12-16,59.75,22.66,228.149994,55.34
2016-12-19,59.66,22.48,222.050003,55.220001
2016-12-20,60.799999,22.709999,227.649994,56.099998
2016-12-21,60.75,22.629999,228.75,55.709999
2016-12-22,60.490002,22.540001,227.0,55.75
2016-12-23,60.990002,22.6,224.949997,55.959999
2016-12-28,60.040001,22.33,224.75,55.32
2016-12-29,59.380001,22.0,222.350006,54.84
2016-12-30,59.43,22.1,223.449997,55.110001
2017-01-03,60.59,22.530001,231.899994,56.0
2017-01-04,61.41,22.950001,235.0,56.049999
2017-01-05,60.34,22.68,232.550003,55.18
2017-01-06,60.549999,22.68,235.25,55.040001
2017-01-09,60.220001,22.549999,234.050003,54.240002
2017-01-10,60.23,22.940001,236.25,54.619999
2017-01-11,59.959999,23.07,234.199997,54.799999
2017-01-12,59.23,22.92,232.25,54.5
2017-01-13,59.630001,23.01,235.25,55.310001
2017-01-17,58.380001,22.049999,231.600006,53.779999
2017-01-18,57.389999,22.629999,227.600006,54.27
2017-01-19,56.66,22.530001,228.300003,54.580002
2017-01-20,56.110001,22.639999,227.399994,55.07
2017-01-23,55.68,22.559999,224.5,54.25
2017-01-24,56.740002,22.950001,228.649994,54.700001
2017-01-25,57.689999,23.370001,230.850006,56.619999
2017-01-26,57.360001,23.440001,232.350006,57.18
2017-01-27,57.110001,23.360001,230.600006,56.59
2017-01-30,56.610001,22.950001,223.399994,56.080002
2017-01-31,55.830002,22.639999,219.449997,56.330002
2017-02-01,56.049999,22.889999,222.100006,55.91
2017-02-02,55.98,22.719999,221.350006,55.75
2017-02-03,57.759998,23.290001,228.850006,57.27
2017-02-06,57.639999,23.120001,227.399994,56.549999
2017-02-07,57.189999,22.9,226.050003,56.34
2017-02-08,56.32,22.67,224.949997,55.630001
2017-02-09,57.259998,23.120001,229.550003,56.73
2017-02-10,57.630001,23.08,228.649994,56.860001
2017-02-13,58.950001,23.4,232.350006,57.080002
2017-02-14,59.830002,24.059999,235.25,57.98
2017-02-15,60.5,24.58,239.25,58.549999
2017-02-16,60.380001,24.58,238.0,58.119999
2017-02-17,60.169998,24.52,237.0,58.09
2017-02-21,60.549999,24.780001,235.949997,58.25
2017-02-22,60.619999,24.790001,235.149994,58.360001
2017-02-23,60.619999,24.58,229.050003,58.490002
2017-02-24,59.560001,24.23,225.899994,57.810001
2017-02-27,60.02,24.57,225.0,58.060001
2017-02-28,59.810001,24.68,226.5,57.880001
2017-03-01,61.540001,25.5,232.899994,59.73
2017-03-02,60.630001,25.23,229.5,58.709999
2017-03-03,61.0,25.440001,231.399994,58.889999
2017-03-06,60.279999,25.25,226.949997,58.610001
2017-03-07,60.5,25.209999,227.050003,58.299999
2017-03-08,61.110001,25.26,232.300003,58.209999
2017-03-09,61.549999,25.35,232.199997,58.700001
2017-03-10,61.490002,25.309999,231.850006,58.849998
2017-03-13,61.529999,25.299999,230.199997,58.700001
2017-03-14,61.439999,25.32,226.550003,58.759998
2017-03-15,60.84,25.18,227.5,58.709999
2017-03-16,61.150002,25.219999,229.449997,59.32
2017-03-17,60.369999,24.860001,230.399994,58.669998
2017-03-20,59.59,24.440001,228.300003,57.630001
2017-03-21,58.040001,23.02,230.0,55.849998
2017-03-22,57.77,22.940001,224.550003,55.330002
2017-03-23,58.049999,23.07,223.899994,55.25
2017-03-24,58.07,23.120001,226.949997,55.830002
2017-03-27,58.330002,23.030001,224.199997,55.389999
2017-03-28,59.419998,23.48,228.100006,55.959999
2017-03-29,59.389999,23.35,227.300003,55.669998
2017-03-30,60.509998,23.870001,228.050003,56.240002
2017-03-31,59.82,23.59,225.100006,55.66
2017-04-03,59.68,23.59,221.449997,55.490002
2017-04-04,59.68,23.440001,217.75,55.200001
2017-04-05,59.59,23.17,218.600006,54.98
2017-04-06,59.889999,23.26,216.399994,55.369999
2017-04-07,59.43,23.16,215.300003,54.84
2017-04-10,59.279999,23.02,216.199997,54.540001
2017-04-11,59.029999,22.92,215.0,54.16
2017-04-12,58.509998,22.65,213.699997,53.119999
2017-04-13,58.040001,22.34,212.649994,51.349998
2017-04-18,58.419998,22.709999,207.300003,52.450001
2017-04-19,57.73,22.74,208.5,52.150002
2017-04-20,58.41,23.07,207.75,53.5
2017-04-21,57.720001,22.709999,207.949997,53.0
2017-04-24,59.439999,23.629999,219.199997,53.650002
2017-04-25,60.209999,23.98,222.800003,54.560001
2017-04-26,60.099998,23.889999,224.649994,54.540001
2017-04-27,59.389999,23.65,223.949997,54.439999
2017-04-28,59.119999,23.34,212.25,53.84
2017-05-02,59.709999,23.530001,209.850006,54.540001
2017-05-03,60.240002,23.77,208.949997,54.849998
2017-05-04,60.209999,23.85,211.850006,55.18
2017-05-05,60.240002,23.74,206.350006,55.110001
2017-05-08,60.5,23.959999,204.899994,55.040001
2017-05-09,60.23,23.98,205.300003,54.68
2017-05-10,60.369999,24.15,209.949997,54.720001
2017-05-11,60.700001,24.07,206.550003,53.740002
2017-05-12,61.07,24.0,205.899994,53.02
2017-05-15,61.419998,24.059999,210.600006,53.32
2017-05-16,62.490002,23.99,211.600006,53.259998
2017-05-17,59.98,22.57,209.5,52.240002
2017-05-18,60.080002,22.74,212.25,52.380001
2017-05-19,61.099998,23.049999,213.699997,53.060001
2017-05-22,61.060001,23.040001,213.649994,53.009998
2017-05-23,61.709999,23.389999,214.25,53.389999
2017-05-24,62.27,23.360001,216.449997,53.09
2017-05-25,61.950001,23.25,214.050003,52.779999
2017-05-26,62.07,23.24,211.649994,52.41
2017-05-30,61.639999,22.91,209.199997,52.16
2017-05-31,60.540001,22.41,210.0,51.139999
2017-06-01,61.080002,22.629999,211.100006,52.080002
2017-06-02,61.110001,22.450001,210.899994,51.810001
2017-06-05,61.25,22.41,211.699997,51.720001
2017-06-06,61.009998,22.23,209.5,51.810001
2017-06-07,61.880001,22.6,208.149994,52.09
2017-06-08,63.209999,22.969999,205.399994,52.560001
2017-06-09,64.449997,23.67,206.600006,53.799999
2017-06-12,64.32,23.780001,205.25,54.09
2017-06-13,64.690002,23.77,206.300003,54.450001
2017-06-14,64.720001,23.76,203.5,54.529999
2017-06-15,64.099998,23.540001,203.149994,53.900002
2017-06-16,63.889999,23.43,203.25,53.889999
2017-06-19,64.480003,23.91,206.75,54.240002
2017-06-20,63.91,23.49,202.800003,53.459999
2017-06-21,63.830002,23.129999,200.149994,52.98
2017-06-22,63.619999,22.93,196.0,52.490002
2017-06-23,63.41,22.82,197.550003,52.450001
2017-06-26,63.779999,22.889999,197.475006,52.900002
2017-06-27,64.230003,23.27,202.610992,53.16
2017-06-28,65.18,23.879999,203.449997,54.330002
2017-06-29,66.980003,24.32,205.5,55.779999
2017-06-30,66.879997,24.26,202.75,55.41
2017-07-03,68.260002,24.68,207.050003,55.779999
2017-07-05,68.449997,24.92,204.199997,55.779999
2017-07-06,67.629997,24.709999,209.149994,55.560001
2017-07-07,67.910004,24.83,208.149994,55.740002
2017-07-10,67.650002,24.889999,207.699997,55.59
2017-07-11,66.82,24.6,207.699997,55.040001
2017-07-12,66.919998,24.35,208.0,55.169998
2017-07-13,67.019997,24.620001,211.300003,55.599998
2017-07-14,66.720001,24.209999,208.5,54.990002
2017-07-17,66.830002,24.02,209.050003,54.709999
2017-07-18,66.889999,23.9,205.050003,54.799999
2017-07-19,66.699997,24.059999,206.300003,54.939999
2017-07-20,66.360001,23.940001,208.199997,54.880001
2017-07-21,66.0,23.799999,205.050003,54.169998
2017-07-24,66.099998,23.91,205.5,54.27
2017-07-25,68.029999,24.48,209.699997,55.060001
2017-07-26,67.980003,24.209999,211.199997,54.91
2017-07-27,67.599998,24.110001,208.600006,54.709999
2017-07-28,67.43,24.030001,205.100006,53.299999
2017-07-31,68.449997,24.120001,203.0,53.939999
2017-08-01,69.599998,24.450001,206.600006,54.080002
2017-08-02,69.419998,24.59,207.699997,53.619999
2017-08-03,68.129997,24.370001,208.5,53.400002
2017-08-04,68.980003,24.969999,210.350006,52.84
2017-08-07,69.040001,24.959999,210.0,52.540001
2017-08-08,68.879997,24.9,210.350006,52.709999
2017-08-09,68.43,24.74,208.75,52.790001
2017-08-10,67.220001,24.120001,204.800003,51.950001
2017-08-11,66.800003,23.860001,199.350006,51.939999
2017-08-14,67.889999,24.42,199.800003,52.84
2017-08-15,67.970001,24.469999,200.449997,52.849998
2017-08-16,67.709999,24.190001,200.75,52.689999
2017-08-17,66.599998,23.639999,197.25,51.799999
2017-08-18,66.580002,23.620001,195.649994,51.68
2017-08-21,65.949997,23.379999,193.25,51.82
2017-08-22,66.849998,23.83,193.300003,52.220001
2017-08-23,67.230003,23.76,192.850006,52.029999
2017-08-24,67.690002,23.84,194.5,52.16
2017-08-25,67.849998,23.77,194.300003,51.77
2017-08-29,67.480003,23.58,190.350006,51.419998
2017-08-30,68.010002,23.870001,190.699997,51.360001
2017-08-31,68.029999,23.889999,191.100006,51.07
2017-09-01,68.580002,24.09,192.149994,50.970001
2017-09-05,67.160004,23.309999,187.899994,50.099998
2017-09-06,67.32,23.41,185.850006,49.880001
2017-09-07,66.059998,22.969999,184.0,49.68
2017-09-08,66.169998,22.889999,187.600006,49.580002
2017-09-11,67.709999,23.360001,186.649994,50.66
2017-09-12,68.790001,23.950001,191.350006,51.57
2017-09-13,69.389999,24.33,191.550003,51.459999
2017-09-14,69.239998,24.24,189.800003,51.290001
2017-09-15,69.040001,24.379999,186.649994,51.66
2017-09-18,70.599998,24.700001,187.449997,52.709999
2017-09-19,71.150002,24.860001,188.300003,53.360001
2017-09-20,71.459999,25.059999,185.899994,53.75
2017-09-21,71.760002,25.16,190.399994,54.060001
2017-09-22,71.400002,25.02,191.550003,54.25
2017-09-25,70.839996,24.76,189.699997,54.029999
2017-09-26,70.940002,24.809999,188.300003,53.799999
2017-09-27,72.279999,25.41,190.25,54.209999
2017-09-28,72.650002,25.450001,192.199997,54.25
2017-09-29,72.739998,25.34,193.350006,55.150002
2017-10-02,73.800003,25.620001,192.699997,55.470001
2017-10-03,74.129997,25.860001,193.649994,55.580002
2017-10-04,74.059998,25.709999,192.350006,54.959999
2017-10-05,75.720001,26.129999,190.149994,55.389999
2017-10-06,75.639999,26.209999,190.199997,55.580002
2017-10-09,75.389999,25.85,188.350006,55.139999
2017-10-10,75.18,25.93,190.0,55.610001
2017-10-11,74.940002,25.83,190.399994,55.66
2017-10-12,72.370003,25.450001,193.050003,55.209999
2017-10-13,72.110001,25.83,191.25,53.689999
2017-10-16,71.769997,26.24,189.25,53.799999
2017-10-17,72.190002,26.200001,191.350006,53.189999
2017-10-18,73.120003,26.48,192.649994,53.41
2017-10-19,72.879997,26.58,192.0,53.75
2017-10-20,73.529999,27.17,195.699997,54.919998
2017-10-23,73.529999,27.16,195.449997,54.91
2017-10-24,74.239998,27.68,198.0,55.419998
2017-10-25,73.620003,27.629999,197.0,55.25
2017-10-26,73.790001,27.74,182.399994,55.619999
2017-10-27,73.870003,27.799999,183.800003,55.869999
2017-10-30,73.779999,27.6,183.5,55.849998
2017-10-31,73.5,27.389999,185.949997,56.139999
2017-11-01,74.029999,27.530001,184.100006,56.209999
2017-11-02,74.739998,27.870001,185.0,56.48
2017-11-03,74.050003,27.82,183.25,56.349998
2017-11-06,73.800003,27.75,182.0,56.18
2017-11-07,72.709999,27.18,181.350006,55.049999
2017-11-08,72.339996,26.790001,179.449997,54.259998
2017-11-09,72.43,26.49,179.449997,54.0
